"species_id","species_name","identification_reference"
11582,"Eupithecia virgaureata","Doubleday, 1861"
11583,"Eupithecia vulgata","Haworth, 1809"
11584,"Euplagia quadripunctaria","Poda, 1761"
11585,"Euplana gracilis","Girard, 1850"
11586,"Euplectrus bicolor","Swederus, 1795"
11587,"Euplectrus flavipes","Fonscolombe, 1832"
11588,"Euplectus bescidicus","Reitter, 1882"
11589,"Euplectus brunneus","Grimmer, 1841"
11590,"Euplectus duponti","Aubé, 1833"
11591,"Euplectus infirmus","Raffray, 1910"
11592,"Euplectus karstenii","Reichenbach, 1816"
11593,"Euplectus mutator","Fauvel, 1895"
11594,"Euplectus nanus","Reichenbach, 1816"
11595,"Euplectus piceus","Motschulsky, 1835"
11596,"Euplectus punctatus","Mulsant & Rey, 1861"
11597,"Euplectus sanguineus","Denny, 1825"
11598,"Euplectus signatus","Reichenbach, 1816"
11599,"Euplexia lucipara","Linnaeus, 1758"
11600,"Eupoecilia ambiguella","Hübner, 1796"
11601,"Eupoecilia angustana","Hübner, 1799"
11602,"Eupoecilia sanguisorbana","Herrich-Schäffer, 1856"
11603,"Eupolymnia nebulosa","Montagu, 1818"
11604,"Euproctis chrysorrhoea","Linnaeus, 1758"
11605,"Euproctis similis","Fuessly, 1775"
11606,"Eupsilia transversa","Hufnagel, 1766"
11607,"Eupterycyba jucunda","Herrich-Schäffer, 1837"
11608,"Eupteryx adspersa","Herrich-Schäffer, 1838"
11609,"Eupteryx artemisiae","Kirschbaum, 1868"
11610,"Eupteryx atropunctata","Goeze, 1778"
11611,"Eupteryx aurata","Linnaeus, 1758"
11612,"Eupteryx austriaca","Metcalf, 1968"
11613,"Eupteryx calcarata","Ossiannilsson, 1936"
11614,"Eupteryx collina","Flor, 1861"
11615,"Eupteryx curtisii","Flor, 1861"
11616,"Eupteryx cyclops","Matsumura, 1906"
11617,"Eupteryx decemnotata","Rey, 1891"
11618,"Eupteryx filicum","Newman, 1853"
11619,"Eupteryx florida","Ribaut, 1952"
11620,"Eupteryx immaculatifrons","Kirschbaum, 1868"
11621,"Eupteryx melissae","Curtis, 1837"
11622,"Eupteryx notata","Curtis, 1837"
11623,"Eupteryx origani","Zachvatkin, 1948"
11624,"Eupteryx rostrata","Ribaut, 1936"
11625,"Eupteryx signatipennis","Boheman, 1847"
11626,"Eupteryx stachydearum","Hardy, 1850"
11627,"Eupteryx tenella","Fallén, 1806"
11628,"Eupteryx thoulessi","Edwards, 1926"
11629,"Eupteryx urticae","Fabricius, 1803"
11630,"Eupteryx vittata","Linnaeus, 1758"
11631,"Eurhadina concinna","Germar, 1831"
11632,"Eurhadina kirschbaumi","Wagner, 1937"
11633,"Eurhadina loewii","Then, 1886"
11634,"Eurhadina pulchella","Fallén, 1806"
11635,"Eurhadina ribauti","Wagner, 1935"
11636,"Eurina calva","Egger, 1862"
11637,"Eurina lurida","Meigen, 1830"
11638,"Eurithia anthophila","Robineau-Desvoidy, 1830"
11639,"Eurithia caesia","Fallén, 1810"
11640,"Eurithia connivens","Zetterstedt, 1844"
11641,"Eurithia consobrina","Meigen, 1824"
11642,"Eurithia intermedia","Zetterstedt, 1844"
11643,"Eurithia vivida","Zetterstedt, 1838"
11644,"Euroglyphus longior","Trouessart, 1897"
11645,"Euroglyphus magnei","Cooreman, 1950"
11646,"Eurois occulta","Linnaeus, 1758"
11647,"Euroleon nostras","Geoffroy in Fourcroy, 1785"
11648,"Europiella alpina","Reuter, 1875"
11649,"Europiella artemisiae","Becker, 1864"
11650,"Europiella decolor","Uhler, 1893"
11651,"Eurrhypis pollinalis","Denis & Schiffermüller, 1775"
11652,"Euryalea decumana","Erichson, 1839"
11653,"Eurybregma nigrolineata","Scott, 1875"
11654,"Eurycercus glacialis","Lilljeborg, 1887"
11655,"Eurycercus lamellatus","Müller, 1776"
11656,"Eurychaeta palpalis","Robineau-Desvoidy, 1830"
11657,"Eurycnemus crassipes","Meigen, 1810"
11658,"Eurydema dominulus","Scopoli, 1763"
11659,"Eurydema oleracea","Linnaeus, 1758"
11660,"Eurydema ornata","Linnaeus, 1758"
11661,"Eurydema ventralis","Kolenati, 1846"
11662,"Eurydice affinis","Hansen, 1905"
11663,"Eurydice pulchra","Leach, 1815"
11664,"Eurydice spinigera","Hansen, 1890"
11665,"Eurygaster austriaca","Schrank, 1776"
11666,"Eurygaster maura","Linnaeus, 1758"
11667,"Eurygaster testudinaria","Geoffroy, 1785"
11668,"Eurylabus torvus","Wesmael, 1845"
11669,"Eurylabus tristis","Gravenhorst, 1829"
11670,"Eurynome aspera","Pennant, 1777"
11671,"Euryopis flavomaculata","Koch, 1836"
11672,"Euryparasitus emarginatus","Koch, 1839"
11673,"Euryporus picipes","Paykull, 1800"
11674,"Euryproctus alpinus","Holmgren, 1857"
11675,"Euryproctus bivinctus","Holmgren, 1857"
11676,"Euryproctus geniculosus","Gravenhorst, 1829"
11677,"Euryproctus mundus","Gravenhorst, 1820"
11678,"Euryproctus nemoralis","Geoffroy, 1785"
11679,"Euryproctus plantator","Thunberg, 1824"
11680,"Euryproctus ratzeburgi","Gorski, 1852"
11681,"Euryproctus regenerator","Fabricius, 1804"
11682,"Eurypterna cremieri","Romand, 1838"
11683,"Euryptilium saxonicum","Gillmeister, 1845"
11684,"Eurysa lineata","Perris, 1857"
11685,"Eurysthaea scutellaris","Robineau-Desvoidy, 1848"
11686,"Eurysula brunnea","Melichar, 1896"
11687,"Eurysula lurida","Fieber, 1866"
11688,"Euryte longicauda","Philippi, 1854"
11689,"Eurytemora affinis","Poppe, 1880"
11690,"Eurytemora americana","Williams, 1906"
11691,"Eurytemora lacustris","Poppe, 1887"
11692,"Eurytemora velox","Lilljeborg, 1853"
11693,"Eurytenes abnormis","Wesmael, 1835"
11694,"Eurytenes macrocerus","Thomson, 1895"
11695,"Eurytetranychus latus","Canestrini & Fanzago, 1876"
11696,"Eurytoma aciculata","Ratzeburg, 1848"
11697,"Eurytoma afra","Boheman, 1836"
11698,"Eurytoma appendigaster","Swederus, 1795"
11699,"Eurytoma arctica","Thomson, 1876"
11700,"Eurytoma brunniventris","Ratzeburg, 1852"
11701,"Eurytoma compressa","Fabricius, 1794"
11702,"Eurytoma crassinervis","Thomson, 1876"
11703,"Eurytoma curta","Walker, 1832"
11704,"Eurytoma cynipsea","Boheman, 1836"
11705,"Eurytoma dentata","Mayr, 1878"
11706,"Eurytoma flavimana","Boheman, 1836"
11707,"Eurytoma laricis","Yano, 1918"
11708,"Eurytoma longipennis","Walker, 1832"
11709,"Eurytoma mayri","Ashmead, 1887"
11710,"Eurytoma morio","Boheman, 1836"
11711,"Eurytoma nodularis","Boheman, 1836"
11712,"Eurytoma orchidearum","Westwood, 1869"
11713,"Eurytoma palustris","Erdos, 1957"
11714,"Eurytoma pediaspisi","Pujade & Villar, 1994"
11715,"Eurytoma phalaridis","Graham, 1974"
11716,"Eurytoma robusta","Mayr, 1878"
11717,"Eurytoma rosae","Nees, 1834"
11718,"Eurytoma roseni","Claridge, 1959"
11719,"Eurytoma rufa","Zerova, 1970"
11720,"Eurytoma rufipes","Walker, 1832"
11721,"Eurytoma salicis","Walker, 1834"
11722,"Eurytoma serratulae","Fabricius, 1798"
11723,"Eurytoma verticillata","Fabricius, 1798"
11724,"Euryusa castanoptera","Kraatz, 1856"
11725,"Euryusa optabilis","Heer, 1839"
11726,"Euryusa sinuata","Erichson, 1837"
11727,"Eusandalum coronatum","Thomson, 1876"
11728,"Eusarsiella zostericola","Cushman, 1906"
11729,"Euscelidius variegatus","Kirschbaum, 1858"
11730,"Euscelis distinguendus","Kirschbaum, 1858"
11731,"Euscelis incisus","Kirschbaum, 1858"
11732,"Euscelis lineolatus","Brullé, 1832"
11733,"Euscelis ohausi","Wagner, 1939"
11734,"Euscelis venosus","Kirschbaum, 1868"
11735,"Euseius finlandicus","Oudemans, 1915"
11736,"Euseius gallicus","Kreiter & Tixier, 2010"
11737,"Eusemion cornigerum","Walker, 1838"
11738,"Eusparassus dufouri","Simon, 1932"
11739,"Eusparassus walckenaeri","Audouin, 1826"
11740,"Eusphalerum atrum","Heer, 1839"
11741,"Eusphalerum limbatum","Erichson, 1840"
11742,"Eusphalerum longipenne","Erichson, 1839"
11743,"Eusphalerum luteum","Marsham, 1802"
11744,"Eusphalerum minutum","Fabricius, 1792"
11745,"Eusphalerum primulae","Stephens, 1834"
11746,"Eusphalerum rectangulum","Baudi, 1870"
11747,"Eusphalerum semicoleoptratum","Panzer, 1794"
11748,"Eusphalerum signatum","Märkel, 1857"
11749,"Eusphalerum sorbi","Gyllenhal, 1810"
11750,"Eusphalerum tenenbaumi","Bernhauer, 1932"
11751,"Eusphalerum torquatum","Marsham, 1802"
11752,"Euspilapteryx auroguttella","Stephens, 1835"
11753,"Euspira catena","Da Costa, 1778"
11754,"Euspira montagui","Forbes, 1838"
11755,"Euspira nitida","Donovan, 1804"
11756,"Eustalomyia hilaris","Fallén, 1823"
11757,"Eustalomyia histrio","Zetterstedt, 1838"
11758,"Eustalomyia vittipes","Zetterstedt, 1845"
11759,"Eustathia cultrifera","Robin & Mégnin, 1877"
11760,"Eusterinx argutula","Förster, 1871"
11761,"Eusterinx bispinosa","Strobl, 1901"
11762,"Eusterinx circaea","Rossem, 1982"
11763,"Eusterinx inaequalis","Rossem, 1981"
11764,"Eusterinx oligomera","Förster, 1871"
11765,"Eusterinx subdola","Förster, 1871"
11766,"Eusterinx tenuicincta","Förster, 1871"
11767,"Eustrongylides mergorum","Rudolphi, 1809"
11768,"Eustrongylides tubifex","Nitzsch in Rudolphi, 1819"
11769,"Eusyllis blomstrandi","Malmgren, 1867"
11770,"Eutanyacra crispatoria","Linnaeus, 1758"
11771,"Eutanyacra glaucatoria","Fabricius, 1793"
11772,"Eutanyacra pallidicornis","Gravenhorst, 1829"
11773,"Eutanyacra picta","Schrank, 1776"
11774,"Euterpina acutifrons","Dana, 1848"
11775,"Eutheia plicata","Gyllenhal, 1813"
11776,"Eutheia schaumii","Kiesenwetter, 1858"
11777,"Eutheia scydmaenoides","Stephens, 1830"
11778,"Euthrix potatoria","Linnaeus, 1758"
11779,"Euthyas truncata","Neuman, 1875"
11780,"Euthycera chaerophylli","Fabricius, 1798"
11781,"Euthycera fumigata","Scopoli, 1763"
11782,"Euthyneura gyllenhali","Zetterstedt, 1838"
11783,"Euthyneura halidayi","Collin, 1926"
11784,"Euthyneura inermis","Becker, 1910"
11785,"Euthyneura myrtilli","Macquart, 1836"
11786,"Euthystira brachyptera","Ocskay, 1826"
11787,"Eutima gegenbauri","Haeckel, 1864"
11788,"Eutima gracilis","Forbes & Goodsir, 1853"
11789,"Eutolmus rufibarbis","Meigen, 1820"
11790,"Eutomostethus ephippium","Panzer, 1798"
11791,"Eutomostethus gagathinus","Klug, 1816"
11792,"Eutomostethus luteiventris","Klug, 1816"
11793,"Eutomostethus nigrans","Konow, 1887"
11794,"Eutonia barbipes","Meigen, 1804"
11795,"Eutonina indicans","Romanes, 1876"
11796,"Eutrichapion ervi","Kirby, 1808"
11797,"Eutrichapion punctiger","Paykull, 1792"
11798,"Eutrichapion viciae","Paykull, 1800"
11799,"Eutrichapion vorax","Herbst, 1797"
11800,"Eutrichota praepotens","Wiedemann, 1817"
11801,"Eutrichota schineri","Schnabl in Schnabl & Dziedzicki, 1911"
11802,"Eutrigla gurnardus","Linnaeus, 1758"
11803,"Eutrombidium trigonum","Hermann, 1804"
11804,"Eutropha fulvifrons","Haliday, 1833"
11805,"Euura amerinae","Linnaeus, 1758"
11806,"Euura angusta","Hartig, 1837"
11807,"Euura atra","Jurine, 1807"
11808,"Euura auritae","Kopelke, 2000"
11809,"Euura cinereae","Kopelke, 1996"
11810,"Euura gemmacinereae","Kopelke, 2001"
11811,"Euura mucronata","Hartig, 1837"
11812,"Euura nigritarsis","Cameron, 1885"
11813,"Euura purpureae","Kopelke, 1996"
11814,"Euura testaceipes","Brischke, 1883"
11815,"Euura venusta","Brischke, 1883"
11816,"Euura weiffenbachii","Ermolenko, 1988"
11817,"Euxestonotus hasselbachi","Buhl, 1995"
11818,"Euxoa aquilina","Denis & Schiffermüller, 1775"
11819,"Euxoa cursoria","Hufnagel, 1766"
11820,"Euxoa lidia","Stoll, 1782"
11821,"Euxoa nigricans","Linnaeus, 1761"
11822,"Euxoa nigrofusca","Esper, 1788"
11823,"Euxoa obelisca","Denis & Schiffermüller, 1775"
11824,"Euxoa tritici","Linnaeus, 1761"
11825,"Euzetes globulus","Nicolet, 1855"
11826,"Euzophera fuliginosella","von Heinemann, 1865"
11827,"Euzophera osseatella","Treitschke, 1832"
11828,"Euzophera pinguis","Haworth, 1811"
11829,"Evacanthus acuminatus","Fabricius, 1794"
11830,"Evacanthus interruptus","Linnaeus, 1758"
11831,"Evadne nordmannii","Loven, 1836"
11832,"Evadne spinifera","Müller, 1867"
11833,"Evagetes crassicornis","Shuckard, 1837"
11834,"Evagetes dubius","Vander Linden, 1827"
11835,"Evagetes gibbulus","Lepeletier, 1845"
11836,"Evagetes littoralis","Wesmael, 1851"
11837,"Evagetes pectinipes","Linnaeus, 1758"
11838,"Evagetes proximus","Dahlbom, 1843"
11839,"Evagetes sahlbergi","Morawitz, 1893"
11840,"Evagetes siculus","Lepeletier, 1845"
11841,"Evansula incerta","Scott, 1892"
11842,"Evansula pygmaea","Scott, 1903"
11843,"Evarcha arcuata","Clerck, 1757"
11844,"Evarcha falcata","Clerck, 1757"
11845,"Evarcha laetabunda","Koch, 1846"
11846,"Evarcha michailovi","Logunov, 1992"
11847,"Evergestis extimalis","Scopoli, 1763"
11848,"Evergestis forficalis","Linnaeus, 1758"
11849,"Evergestis limbata","Linnaeus, 1767"
11850,"Evergestis pallidata","Hufnagel, 1767"
11851,"Eviphis ostrinus","Koch, 1836"
11852,"Exallonyx formicarius","Kieffer, 1904"
11853,"Exallonyx longicornis","Nees, 1834"
11854,"Exallonyx microcerus","Kieffer, 1908"
11855,"Exallonyx nixoni","Townes, 1981"
11856,"Exallonyx pallidistigma","Morley, 1922"
11857,"Exallonyx quadriceps","Ashmead, 1893"
11858,"Exallonyx subserratus","Kieffer, 1908"
11859,"Exallonyx trifoveatus","Kieffer, 1908"
11860,"Exallonyx wasmanni","Kieffer, 1904"
11861,"Exapate congelatella","Clerck, 1759"
11862,"Exapion compactum","Desbrochers, 1888"
11863,"Exapion corniculatum","Germar, 1817"
11864,"Exapion difficile","Herbst, 1797"
11865,"Exapion fuscirostre","Fabricius, 1775"
11866,"Exapion ulicis","Forster, 1771"
11867,"Excavarus apiarius","Gravenhorst, 1829"
11868,"Exechia bicincta","Staeger, 1840"
11869,"Exechia chandleri","Caspers, 1987"
11870,"Exechia cincta","Winnertz, 1863"
11871,"Exechia confinis","Winnertz, 1863"
11872,"Exechia contaminata","Winnertz, 1863"
11873,"Exechia dizona","Edwards, 1924"
11874,"Exechia dorsalis","Staeger, 1840"
11875,"Exechia frigida","Boheman, 1865"
11876,"Exechia fusca","Meigen, 1804"
11877,"Exechia lundstroemi","Landrock, 1923"
11878,"Exechia nigrofusca","Lundström, 1909"
11879,"Exechia nigroscutellata","Landrock, 1912"
11880,"Exechia nitidicollis","Lundström, 1913"
11881,"Exechia parva","Lundström, 1909"
11882,"Exechia pectinivalva","Stackelberg, 1948"
11883,"Exechia repanda","Johannsen, 1912"
11884,"Exechia separata","Lundström, 1912"
11885,"Exechia seriata","Meigen, 1830"
11886,"Exechia spinigera","Winnertz, 1863"
11887,"Exechia spinuligera","Lundström, 1912"
11888,"Exechiopsis crucigera","Lundström, 1909"
11889,"Exechiopsis fimbriata","Lundström, 1909"
11890,"Exechiopsis indecisa","Walker, 1856"
11891,"Exechiopsis intersecta","Meigen, 1818"
11892,"Exechiopsis leptura","Meigen, 1830"
11893,"Exechiopsis pulchella","Winnertz, 1863"
11894,"Exechiopsis subulata","Winnertz, 1863"
11895,"Exenterus adspersus","Hartig, 1838"
11896,"Exenterus amictorius","Panzer, 1801"
11897,"Exenterus oriolus","Hartig, 1838"
11898,"Exephanes femoralis","Brischke, 1878"
11899,"Exephanes fulvescens","Vollenhoven, 1875"
11900,"Exephanes ischioxanthus","Gravenhorst, 1829"
11901,"Exephanes occupator","Gravenhorst, 1829"
11902,"Exephanes riesei","Habermehl, 1916"
11903,"Exeristes arundinis","Kriechbaumer, 1887"
11904,"Exeristes roborator","Fabricius, 1793"
11905,"Exeristes ruficollis","Gravenhorst, 1829"
11906,"Exetastes adpressorius","Thunberg, 1824"
11907,"Exetastes atrator","Forster, 1771"
11908,"Exetastes crassus","Gravenhorst, 1829"
11909,"Exetastes degener","Gravenhorst, 1829"
11910,"Exetastes femorator","Desvignes, 1856"
11911,"Exetastes fornicator","Fabricius, 1781"
11912,"Exetastes gracilicornis","Gravenhorst, 1829"
11913,"Exetastes illusor","Gravenhorst, 1829"
11914,"Exetastes illyricus","Strobl, 1904"
11915,"Exetastes laevigator","Villers, 1789"
11916,"Exetastes maurus","Desvignes, 1856"
11917,"Exetastes nigripes","Gravenhorst, 1829"
11918,"Exetastes notatus","Holmgren, 1860"
11919,"Exhyalanthrax afer","Fabricius, 1794"
11920,"Exocentrus adspersus","Mulsant, 1846"
11921,"Exochomus nigromaculatus","Goeze, 1777"
11922,"Exochomus quadripustulatus","Linnaeus, 1758"
11923,"Exochus alpinus","Zetterstedt, 1838"
11924,"Exochus annulitarsis","Thomson, 1887"
11925,"Exochus citripes","Thomson, 1887"
11926,"Exochus consimilis","Holmgren, 1858"
11927,"Exochus coronatus","Gravenhorst, 1829"
11928,"Exochus erythronotus","Gravenhorst, 1820"
11929,"Exochus flavomarginatus","Holmgren, 1856"
11930,"Exochus gravipes","Gravenhorst, 1820"
11931,"Exochus gravis","Gravenhorst, 1829"
11932,"Exochus incidens","Thomson, 1887"
11933,"Exochus lentipes","Gravenhorst, 1829"
11934,"Exochus lictor","Haliday, 1839"
11935,"Exochus mitratus","Gravenhorst, 1829"
11936,"Exochus nigripalpis","Thomson, 1887"
11937,"Exochus notatus","Holmgren, 1858"
11938,"Exochus pictus","Holmgren, 1858"
11939,"Exochus prosopius","Gravenhorst, 1829"
11940,"Exochus semilividus","Vollenhoven, 1875"
11941,"Exochus separandus","Schmiedeknecht, 1924"
11942,"Exochus tardigradus","Gravenhorst, 1829"
11943,"Exochus thomsoni","Schmiedeknecht, 1924"
11944,"Exochus tibialis","Holmgren, 1858"
11945,"Exochus turgidus","Holmgren, 1858"
11946,"Exogone dispar","Webster, 1879"
11947,"Exogone naidina","Ørsted, 1845"
11948,"Exogone verugera","Claparède, 1868"
11949,"Exomala orientalis","Waterhouse, 1875"
11950,"Exoprosopa capucina","Fabricius, 1781"
11951,"Exoprosopa cleomene","Egger, 1859"
11952,"Exoprosopa jacchus","Fabricius, 1805"
11953,"Exorista fasciata","Fallén, 1820"
11954,"Exorista grandis","Zetterstedt, 1844"
11955,"Exorista larvarum","Linnaeus, 1758"
11956,"Exorista marginella","Macquart, 1854"
11957,"Exorista mimula","Meigen, 1824"
11958,"Exorista nigricans","Egger, 1861"
11959,"Exorista rustica","Fallén, 1810"
11960,"Exotela cyclogaster","Foerster, 1862"
11961,"Exotela gilvipes","Haliday, 1839"
11962,"Exotela hera","Nixon, 1937"
11963,"Exotela melanocera","Thomson, 1895"
11964,"Exotela phryne","Nixon, 1954"
11965,"Exotela vaenia","Nixon, 1954"
11966,"Exoteleia dodecella","Linnaeus, 1758"
11967,"Exothrips monstrosus","Priesner"
11968,"Exothrips papyri","Faure"
11969,"Exothrips sacchari","Moulton"
11970,"Exyston albicinctus","Gravenhorst, 1820"
11971,"Exyston calcaratus","Thomson, 1883"
11972,"Exyston genalis","Thomson, 1883"
11973,"Exyston sponsorius","Fabricius, 1781"
11974,"Exyston subnitidus","Gravenhorst, 1829"
11975,"Eylais discreta","Koenike, 1897"
11976,"Eylais extendens","Müller, 1776"
11977,"Eylais hamata","Koenike, 1897"
11978,"Eylais infundibulifera","Koenike, 1897"
11979,"Eylais koenikei","Halbert, 1903"
11980,"Eylais mutila","Koenike, 1897"
11981,"Eylais relicta","Halbert, 1911"
11982,"Eylais setosa","Koenike, 1897"
11983,"Eylais tantilla","Koenike, 1897"
11984,"Eylais tullgreni","Thor, 1899"
11985,"Eyndhovenia euryalis","Canestrini, 1884"
11986,"Eysarcoris aeneus","Scopoli, 1763"
11987,"Eysarcoris venustissimus","Schrank, 1776"
11988,"Fabaeformiscandona acuminata","Fischer, 1854"
11989,"Fabaeformiscandona balatonica","Daday, 1894"
11990,"Fabaeformiscandona fabaeformis","Fischer, 1851"
11991,"Fabaeformiscandona hyalina","Brady & Robertson, 1870"
11992,"Fabaeformiscandona levanderi","Hirschmann, 1912"
11993,"Fabaeformiscandona protzi","Hartwig, 1898"
11994,"Fabricia stellaris","Müller, 1774"
11995,"Fabriciana adippe","Denis & Schiffermüller, 1775"
11996,"Fabriciana niobe","Linnaeus, 1758"
11997,"Fabula zollikoferi","Freyer, 1836"
11998,"Fabulina fabula","Gmelin, 1791"
11999,"Facelina auriculata","Müller, 1776"
12000,"Facelina bostoniensis","Couthouy, 1838"
12001,"Fagivorina arenaria","Hufnagel, 1767"
12002,"Fagniezia impressa","Panzer, 1803"
12003,"Fagocyba carri","Edwards, 1914"
12004,"Fagocyba cruenta","Herrich-Schäffer, 1838"
12005,"Falagria caesa","Erichson, 1837"
12006,"Falagria sulcatula","Gravenhorst, 1806"
12007,"Falagrioma thoracica","Stephens, 1832"
12008,"Falcaria lacertinaria","Linnaeus, 1758"
12009,"Falciconus pseudoplatani","Marshall, 1896"
12010,"Falco biarmicus","Temminck, 1825"
12011,"Falco columbarius","Linnaeus, 1758"
12012,"Falco eleonorae","Géné, 1839"
12013,"Falco naumanni","Fleischer, 1818"
12014,"Falco peregrinus","Tunstall, 1771"
12015,"Falco rusticolus","Linnaeus, 1758"
12016,"Falco sparverius","Linnaeus, 1758"
12017,"Falco subbuteo","Linnaeus, 1758"
12018,"Falco tinnunculus","Linnaeus, 1758"
12019,"Falco vespertinus","Linnaeus, 1766"
12020,"Falculifer rostratus","Buchholz, 1869"
12021,"Falseuncaria ruficiliana","Haworth, 1811"
12022,"Fannia armata","Meigen, 1826"
12023,"Fannia atra","Stein, 1895"
12024,"Fannia atripes","Stein, 1895"
12025,"Fannia canicularis","Linnaeus, 1761"
12026,"Fannia carbonaria","Meigen, 1826"
12027,"Fannia clara","Collin, 1939"
12028,"Fannia coracina","Loew, 1873"
12029,"Fannia corvina","Verrall, 1892"
12030,"Fannia fuscula","Fallén, 1825"
12031,"Fannia genualis","Stein, 1895"
12032,"Fannia glaucescens","Zetterstedt, 1845"
12033,"Fannia hirticeps","Stein, 1892"
12034,"Fannia incisurata","Zetterstedt, 1838"
12035,"Fannia latipalpis","Stein, 1892"
12036,"Fannia lepida","Wiedemann, 1817"
12037,"Fannia leucosticta","Meigen, 1838"
12038,"Fannia lustrator","Harris, 1780"
12039,"Fannia manicata","Meigen, 1826"
12040,"Fannia metallipennis","Zetterstedt, 1838"
12041,"Fannia minutipalpis","Stein, 1895"
12042,"Fannia mollissima","Haliday in Westwood, 1840"
12043,"Fannia monilis","Haliday, 1838"
12044,"Fannia nidica","Collin, 1939"
12045,"Fannia ornata","Meigen, 1826"
12046,"Fannia pallitibia","Rondani, 1866"
12047,"Fannia parva","Stein, 1895"
12048,"Fannia polychaeta","Stein, 1895"
12049,"Fannia postica","Stein, 1895"
12050,"Fannia posticata","Meigen, 1826"
